,Date,temperature
1070,1997-12-06,74.3
1071,1997-12-07,77.7
1072,1997-12-08,76.2
1073,1997-12-09,79.2
1074,1997-12-10,80.5
1075,1997-12-11,79.3
1076,1997-12-12,81.1
1077,1997-12-13,80.3
1078,1997-12-14,82.0
1079,1997-12-15,82.0
1080,1997-12-16,80.4
1081,1997-12-17,80.6
1082,1997-12-18,78.2
1083,1997-12-19,78.8
1084,1997-12-20,80.2
1085,1997-12-21,81.4
1086,1997-12-22,80.5
1087,1997-12-23,80.6
1088,1997-12-24,79.9
1089,1997-12-25,80.8
1090,1997-12-26,79.0
1091,1997-12-27,80.6
1092,1997-12-28,78.1
1093,1997-12-29,79.0
1094,1997-12-30,78.0
1095,1997-12-31,77.8
1096,1998-01-01,79.6
1097,1998-01-02,79.3
1098,1998-01-03,79.4
1099,1998-01-04,78.6
1100,1998-01-05,79.7
1101,1998-01-06,78.7
1102,1998-01-07,77.9
1103,1998-01-08,76.4
1104,1998-01-09,77.8
1105,1998-01-10,77.5
1106,1998-01-11,78.0
1107,1998-01-12,76.2
1108,1998-01-13,76.8
1109,1998-01-14,77.8
1110,1998-01-15,79.4
1111,1998-01-16,78.3
1112,1998-01-17,79.9
1113,1998-01-18,78.7
1114,1998-01-19,80.3
1115,1998-01-20,80.0
1116,1998-01-21,81.4
1117,1998-01-22,81.4
1118,1998-01-23,82.1
1119,1998-01-24,82.8
1120,1998-01-25,80.8
1121,1998-01-26,81.4
1122,1998-01-27,79.5
1123,1998-01-28,81.3
1124,1998-01-29,81.3
1125,1998-01-30,82.0
1126,1998-01-31,81.5
1127,1998-02-01,81.1
1128,1998-02-02,78.9
1129,1998-02-03,79.7
1130,1998-02-04,80.1
1131,1998-02-05,80.3
1132,1998-02-06,79.7
1133,1998-02-07,79.1
1134,1998-02-08,80.5
1135,1998-02-09,81.7
1136,1998-02-10,82.0
1137,1998-02-11,80.3
1138,1998-02-12,77.4
1139,1998-02-13,78.2
1140,1998-02-14,78.2
1141,1998-02-15,78.3
1142,1998-02-16,79.9
1143,1998-02-17,81.1
1144,1998-02-18,83.7
1145,1998-02-19,83.1
1146,1998-02-20,84.5
1147,1998-02-21,85.8
1148,1998-02-22,84.8
1149,1998-02-23,82.9
1150,1998-02-24,82.4
1151,1998-02-25,81.3
1152,1998-02-26,83.9
1153,1998-02-27,83.0
1154,1998-02-28,84.5
1155,1998-03-01,83.7
1156,1998-03-02,83.3
1157,1998-03-03,82.0
1158,1998-03-04,82.6
1159,1998-03-05,83.4
1160,1998-03-06,82.0
1161,1998-03-07,83.2
1162,1998-03-08,86.0
1163,1998-03-09,85.5
1164,1998-03-10,84.2
1165,1998-03-11,86.7
1166,1998-03-12,84.5
1167,1998-03-13,84.4
1168,1998-03-14,83.4
1169,1998-03-15,82.9
1170,1998-03-16,82.7
1171,1998-03-17,82.1
1172,1998-03-18,82.8
1173,1998-03-19,84.7
1174,1998-03-20,83.0
1175,1998-03-21,83.7
1176,1998-03-22,83.4
1177,1998-03-23,82.7
1178,1998-03-24,84.6
1179,1998-03-25,85.2
1180,1998-03-26,84.8
1181,1998-03-27,84.7
1182,1998-03-28,83.8
1183,1998-03-29,84.1
1184,1998-03-30,82.3
1185,1998-03-31,85.2
1186,1998-04-01,84.5
1187,1998-04-02,86.1
1188,1998-04-03,85.5
1189,1998-04-04,85.0
1190,1998-04-05,85.5
1191,1998-04-06,85.4
1192,1998-04-07,84.2
1193,1998-04-08,84.8
1194,1998-04-09,83.1
1195,1998-04-10,85.3
1196,1998-04-11,84.1
1197,1998-04-12,85.1
1198,1998-04-13,85.6
1199,1998-04-14,85.5
1200,1998-04-15,83.6
1201,1998-04-16,83.7
1202,1998-04-17,85.3
1203,1998-04-18,88.3
1204,1998-04-19,89.8
1205,1998-04-20,88.8
1206,1998-04-21,89.5
1207,1998-04-22,88.5
1208,1998-04-23,88.6
1209,1998-04-24,90.1
1210,1998-04-25,83.9
1211,1998-04-26,87.5
1212,1998-04-27,88.4
1213,1998-04-28,88.9
1214,1998-04-29,87.4
1215,1998-04-30,90.5
1216,1998-05-01,88.6
1217,1998-05-02,87.3
1218,1998-05-03,88.3
1219,1998-05-04,90.8
1220,1998-05-05,89.8
1221,1998-05-06,90.2
1222,1998-05-07,88.2
1223,1998-05-08,88.1
1224,1998-05-09,88.4
1225,1998-05-10,87.7
1226,1998-05-11,87.9
1227,1998-05-12,88.0
1228,1998-05-13,86.9
1229,1998-05-14,87.8
1230,1998-05-15,85.2
1231,1998-05-16,80.4
1232,1998-05-17,83.5
1233,1998-05-18,89.5
1234,1998-05-19,93.2
1235,1998-05-20,91.8
1236,1998-05-21,90.8
1237,1998-05-22,93.9
1238,1998-05-23,92.2
1239,1998-05-24,93.8
1240,1998-05-25,93.1
1241,1998-05-26,94.0
1242,1998-05-27,97.8
1243,1998-05-28,97.9
1244,1998-05-29,96.1
1245,1998-05-30,92.6
1246,1998-05-31,92.5
1247,1998-06-01,91.4
1248,1998-06-02,92.8
1249,1998-06-03,92.6
1250,1998-06-04,94.9
1251,1998-06-05,92.3
1252,1998-06-06,90.7
1253,1998-06-07,90.8
1254,1998-06-08,91.6
1255,1998-06-09,89.9
1256,1998-06-10,91.0
1257,1998-06-11,91.7
1258,1998-06-12,91.3
1259,1998-06-13,88.7
1260,1998-06-14,85.2
1261,1998-06-15,87.9
1262,1998-06-16,88.1
1263,1998-06-17,89.1
1264,1998-06-18,88.7
1265,1998-06-19,89.1
1266,1998-06-20,90.9
1267,1998-06-21,90.6
1268,1998-06-22,91.2
1269,1998-06-23,90.1
1270,1998-06-24,90.8
1271,1998-06-25,90.3
1272,1998-06-26,92.3
1273,1998-06-27,91.0
1274,1998-06-28,93.8
1275,1998-06-29,90.6
1276,1998-06-30,85.9
1277,1998-07-01,84.6
1278,1998-07-02,88.0
1279,1998-07-03,88.2
1280,1998-07-04,90.3
1281,1998-07-05,90.4
1282,1998-07-06,83.8
1283,1998-07-07,89.3
1284,1998-07-08,90.1
1285,1998-07-09,85.3
1286,1998-07-10,86.1
1287,1998-07-11,86.6
1288,1998-07-12,88.7
1289,1998-07-13,87.2
1290,1998-07-14,85.5
1291,1998-07-15,88.0
1292,1998-07-16,87.6
1293,1998-07-17,89.5
1294,1998-07-18,86.0
1295,1998-07-19,82.3
1296,1998-07-20,84.9
1297,1998-07-21,85.4
1298,1998-07-22,88.1
1299,1998-07-23,88.4
1300,1998-07-24,87.0
1301,1998-07-25,85.1
1302,1998-07-26,85.7
1303,1998-07-27,81.2
1304,1998-07-28,82.4
1305,1998-07-29,85.9
1306,1998-07-30,86.8
1307,1998-07-31,87.9
1308,1998-08-01,81.4
1309,1998-08-02,84.4
1310,1998-08-03,84.4
1311,1998-08-04,85.8
1312,1998-08-05,82.7
1313,1998-08-06,81.9
1314,1998-08-07,83.6
1315,1998-08-08,82.4
1316,1998-08-09,85.6
1317,1998-08-10,86.0
1318,1998-08-11,86.3
1319,1998-08-12,86.5
1320,1998-08-13,87.0
1321,1998-08-14,85.5
1322,1998-08-15,86.3
1323,1998-08-16,86.05
1324,1998-08-17,85.8
1325,1998-08-18,86.1
1326,1998-08-19,83.2
1327,1998-08-20,84.0
1328,1998-08-21,82.4
1329,1998-08-22,79.8
1330,1998-08-23,82.0
1331,1998-08-24,82.4
1332,1998-08-25,84.9
1333,1998-08-26,85.1
1334,1998-08-27,84.5
1335,1998-08-28,86.1
1336,1998-08-29,87.4
1337,1998-08-30,86.3
1338,1998-08-31,86.9
1339,1998-09-01,82.6
1340,1998-09-02,86.5
1341,1998-09-03,82.1
1342,1998-09-04,80.6
1343,1998-09-05,83.8
1344,1998-09-06,86.5
1345,1998-09-07,85.8
1346,1998-09-08,85.8
1347,1998-09-09,87.7
1348,1998-09-10,89.0
1349,1998-09-11,89.0
1350,1998-09-12,88.8
1351,1998-09-13,86.9
1352,1998-09-14,87.7
1353,1998-09-15,88.5
1354,1998-09-16,87.2
1355,1998-09-17,87.0
1356,1998-09-18,90.1
1357,1998-09-19,88.6
1358,1998-09-20,86.3
1359,1998-09-21,86.5
1360,1998-09-22,87.0
1361,1998-09-23,86.7
1362,1998-09-24,81.3
1363,1998-09-25,81.9
1364,1998-09-26,81.8
1365,1998-09-27,78.0
1366,1998-09-28,82.4
1367,1998-09-29,81.8
1368,1998-09-30,82.3
1369,1998-10-01,79.3
1370,1998-10-02,79.4
1371,1998-10-03,77.7
1372,1998-10-04,82.5
1373,1998-10-05,80.9
1374,1998-10-06,80.8
1375,1998-10-07,80.5
1376,1998-10-08,83.6
1377,1998-10-09,81.8
1378,1998-10-10,79.2
1379,1998-10-11,83.3
1380,1998-10-12,80.8
1381,1998-10-13,78.7
1382,1998-10-14,80.9
1383,1998-10-15,80.2
1384,1998-10-16,83.8
1385,1998-10-17,84.7
1386,1998-10-18,86.1
1387,1998-10-19,83.9
1388,1998-10-20,82.9
1389,1998-10-21,81.5
1390,1998-10-22,80.3
1391,1998-10-23,82.7
1392,1998-10-24,82.5
1393,1998-10-25,83.9
1394,1998-10-26,82.3
1395,1998-10-27,82.6
1396,1998-10-28,78.5
1397,1998-10-29,78.5
1398,1998-10-30,77.9
1399,1998-10-31,80.3
1400,1998-11-01,80.3
1401,1998-11-02,75.1
1402,1998-11-03,78.0
1403,1998-11-04,78.5
1404,1998-11-05,78.4
1405,1998-11-06,78.2
1406,1998-11-07,79.3
1407,1998-11-08,78.4
1408,1998-11-09,79.1
1409,1998-11-10,80.5
1410,1998-11-11,79.7
1411,1998-11-12,81.5
1412,1998-11-13,80.8
1413,1998-11-14,80.9
1414,1998-11-15,81.5
1415,1998-11-16,83.1
1416,1998-11-17,83.9
1417,1998-11-18,82.2
1418,1998-11-19,79.0
1419,1998-11-20,77.9
1420,1998-11-21,81.4
1421,1998-11-22,81.8
1422,1998-11-23,81.0
1423,1998-11-24,81.0
1424,1998-11-25,79.8
1425,1998-11-26,80.0
1426,1998-11-27,78.0
1427,1998-11-28,79.2
1428,1998-11-29,80.2
1429,1998-11-30,82.0
1430,1998-12-01,78.2
1431,1998-12-02,78.9
1432,1998-12-03,79.3
1433,1998-12-04,80.2
1434,1998-12-05,79.4
1435,1998-12-06,78.2
1436,1998-12-07,78.8
1437,1998-12-08,77.4
1438,1998-12-09,75.6
1439,1998-12-10,76.8
1440,1998-12-11,79.6
1441,1998-12-12,79.9
1442,1998-12-13,79.2
1443,1998-12-14,78.0
1444,1998-12-15,76.6
1445,1998-12-16,75.7
1446,1998-12-17,77.0
1447,1998-12-18,77.4
1448,1998-12-19,76.4
1449,1998-12-20,76.4
1450,1998-12-21,74.7
1451,1998-12-22,75.8
1452,1998-12-23,76.5
1453,1998-12-24,76.5
1454,1998-12-25,76.15
1455,1998-12-26,75.8
1456,1998-12-27,78.1
1457,1998-12-28,76.4
1458,1998-12-29,76.4
1459,1998-12-30,76.4
1460,1998-12-31,76.5
1461,1999-01-01,76.6
1462,1999-01-02,76.6
1463,1999-01-03,76.5
1464,1999-01-04,75.9
1465,1999-01-05,77.2
1466,1999-01-06,76.6
1467,1999-01-07,78.4
1468,1999-01-08,78.0
1469,1999-01-09,79.7
1470,1999-01-10,77.85
1471,1999-01-11,76.0
1472,1999-01-12,77.4
1473,1999-01-13,78.3
1474,1999-01-14,76.5
1475,1999-01-15,77.3
1476,1999-01-16,77.5
1477,1999-01-17,75.5
1478,1999-01-18,75.2
1479,1999-01-19,75.2
1480,1999-01-20,75.0
1481,1999-01-21,76.3
1482,1999-01-22,76.6
1483,1999-01-23,77.5
1484,1999-01-24,78.6
1485,1999-01-25,75.0
1486,1999-01-26,72.4
1487,1999-01-27,74.7
1488,1999-01-28,77.4
1489,1999-01-29,75.8
1490,1999-01-30,76.0
1491,1999-01-31,75.0
1492,1999-02-01,75.4
1493,1999-02-02,80.0
1494,1999-02-03,78.5
1495,1999-02-04,79.0
1496,1999-02-05,81.5
1497,1999-02-06,80.7
1498,1999-02-07,79.5
1499,1999-02-08,79.3
1500,1999-02-09,79.1
1501,1999-02-10,77.3
1502,1999-02-11,78.6
1503,1999-02-12,78.5
1504,1999-02-13,80.2
1505,1999-02-14,79.8
1506,1999-02-15,80.3
1507,1999-02-16,80.7
1508,1999-02-17,80.1
1509,1999-02-18,80.1
1510,1999-02-19,79.3
1511,1999-02-20,79.7
1512,1999-02-21,81.0
1513,1999-02-22,79.4
1514,1999-02-23,81.1
1515,1999-02-24,79.1
1516,1999-02-25,76.5
1517,1999-02-26,77.7
1518,1999-02-27,78.1
1519,1999-02-28,78.2
1520,1999-03-01,82.2
1521,1999-03-02,80.0
1522,1999-03-03,79.2
1523,1999-03-04,82.7
1524,1999-03-05,82.2
1525,1999-03-06,78.8
1526,1999-03-07,80.5
1527,1999-03-08,80.6
1528,1999-03-09,85.9
1529,1999-03-10,80.6
1530,1999-03-11,80.5
1531,1999-03-12,80.2
1532,1999-03-13,83.2
1533,1999-03-14,81.4
1534,1999-03-15,80.6
1535,1999-03-16,81.0
1536,1999-03-17,84.1
1537,1999-03-18,84.4
1538,1999-03-19,85.1
1539,1999-03-20,81.8
1540,1999-03-21,84.6
1541,1999-03-22,83.8
1542,1999-03-23,85.5
1543,1999-03-24,84.5
1544,1999-03-25,86.7
1545,1999-03-26,85.4
1546,1999-03-27,85.1
1547,1999-03-28,86.0
1548,1999-03-29,86.1
1549,1999-03-30,82.7
1550,1999-03-31,85.2
1551,1999-04-01,83.1
1552,1999-04-02,84.1
1553,1999-04-03,83.5
1554,1999-04-04,85.2
1555,1999-04-05,86.9
1556,1999-04-06,88.0
1557,1999-04-07,87.1
1558,1999-04-08,86.4
1559,1999-04-09,86.9
1560,1999-04-10,88.0
1561,1999-04-11,87.5
1562,1999-04-12,89.6
1563,1999-04-13,89.3
1564,1999-04-14,90.7
1565,1999-04-15,90.6
1566,1999-04-16,88.8
1567,1999-04-17,88.8
1568,1999-04-18,87.1
1569,1999-04-19,87.8
1570,1999-04-20,85.3
1571,1999-04-21,85.2
1572,1999-04-22,77.6
1573,1999-04-23,83.4
1574,1999-04-24,86.1
1575,1999-04-25,85.5
1576,1999-04-26,88.0
1577,1999-04-27,90.1
1578,1999-04-28,89.2
1579,1999-04-29,90.7
1580,1999-04-30,86.6
1581,1999-05-01,88.0
1582,1999-05-02,89.7
1583,1999-05-03,87.0
1584,1999-05-04,87.3
1585,1999-05-05,86.0
1586,1999-05-06,84.8
1587,1999-05-07,88.0
1588,1999-05-08,90.4
1589,1999-05-09,91.2
1590,1999-05-10,89.3
1591,1999-05-11,84.4
1592,1999-05-12,87.7
1593,1999-05-13,86.3
1594,1999-05-14,86.9
1595,1999-05-15,85.5
1596,1999-05-16,86.6
1597,1999-05-17,88.0
1598,1999-05-18,88.7
1599,1999-05-19,90.7
1600,1999-05-20,88.7
1601,1999-05-21,91.7
1602,1999-05-22,90.5
1603,1999-05-23,86.7
1604,1999-05-24,88.3
1605,1999-05-25,89.6
1606,1999-05-26,87.8
1607,1999-05-27,89.3
1608,1999-05-28,88.9
1609,1999-05-29,89.4
1610,1999-05-30,92.6
1611,1999-05-31,90.3
1612,1999-06-01,85.8
1613,1999-06-02,85.5
1614,1999-06-03,87.3
1615,1999-06-04,84.3
1616,1999-06-05,89.1
1617,1999-06-06,88.0
1618,1999-06-07,88.6
1619,1999-06-08,91.6
1620,1999-06-09,90.6
1621,1999-06-10,88.4
1622,1999-06-11,88.5
1623,1999-06-12,87.7
1624,1999-06-13,86.6
1625,1999-06-14,88.5
1626,1999-06-15,87.7
1627,1999-06-16,84.9
1628,1999-06-17,84.7
1629,1999-06-18,85.5
1630,1999-06-19,87.9
1631,1999-06-20,90.2
1632,1999-06-21,88.3
1633,1999-06-22,90.6
1634,1999-06-23,91.2
1635,1999-06-24,91.8
1636,1999-06-25,88.7
1637,1999-06-26,90.0
1638,1999-06-27,86.8
1639,1999-06-28,87.0
1640,1999-06-29,90.0
1641,1999-06-30,87.7
1642,1999-07-01,90.9
1643,1999-07-02,86.5
1644,1999-07-03,88.3
1645,1999-07-04,89.9
1646,1999-07-05,87.2
1647,1999-07-06,87.0
1648,1999-07-07,85.2
1649,1999-07-08,85.1
1650,1999-07-09,88.4
1651,1999-07-10,88.7
1652,1999-07-11,89.5
1653,1999-07-12,86.6
1654,1999-07-13,85.7
1655,1999-07-14,81.3
1656,1999-07-15,86.6
1657,1999-07-16,88.0
1658,1999-07-17,87.1
1659,1999-07-18,90.3
1660,1999-07-19,89.2
1661,1999-07-20,89.3
1662,1999-07-21,86.9
1663,1999-07-22,88.5
1664,1999-07-23,86.4
1665,1999-07-24,87.2
1666,1999-07-25,88.1
1667,1999-07-26,89.8
1668,1999-07-27,89.8
1669,1999-07-28,90.7
1670,1999-07-29,89.1
1671,1999-07-30,88.0
1672,1999-07-31,85.8
1673,1999-08-01,85.8
1674,1999-08-02,86.7
1675,1999-08-03,86.0
1676,1999-08-04,85.2
1677,1999-08-05,85.5
1678,1999-08-06,87.0
1679,1999-08-07,89.3
1680,1999-08-08,87.7
1681,1999-08-09,87.3
1682,1999-08-10,86.6
1683,1999-08-11,84.8
1684,1999-08-12,83.9
1685,1999-08-13,84.6
1686,1999-08-14,87.1
1687,1999-08-15,85.7
1688,1999-08-16,82.8
1689,1999-08-17,83.2
1690,1999-08-18,86.3
1691,1999-08-19,85.9
1692,1999-08-20,84.4
1693,1999-08-21,84.4
1694,1999-08-22,85.4
1695,1999-08-23,86.7
1696,1999-08-24,83.1
1697,1999-08-25,80.2
1698,1999-08-26,83.2
1699,1999-08-27,83.2
1700,1999-08-28,81.4
1701,1999-08-29,82.4
1702,1999-08-30,85.2
1703,1999-08-31,85.4
1704,1999-09-01,83.6
1705,1999-09-02,85.4
1706,1999-09-03,86.8
1707,1999-09-04,84.0
1708,1999-09-05,83.4
1709,1999-09-06,88.2
1710,1999-09-07,79.6
1711,1999-09-08,83.5
1712,1999-09-09,85.9
1713,1999-09-10,86.4
1714,1999-09-11,86.0
1715,1999-09-12,85.9
1716,1999-09-13,85.1
1717,1999-09-14,87.7
1718,1999-09-15,87.0
1719,1999-09-16,85.9
1720,1999-09-17,86.0
1721,1999-09-18,85.8
1722,1999-09-19,86.5
1723,1999-09-20,85.3
1724,1999-09-21,86.3
1725,1999-09-22,86.3
1726,1999-09-23,86.4
1727,1999-09-24,83.5
1728,1999-09-25,84.1
1729,1999-09-26,88.2
1730,1999-09-27,87.6
1731,1999-09-28,77.3
1732,1999-09-29,83.8
1733,1999-09-30,83.3
1734,1999-10-01,81.2
1735,1999-10-02,81.9
1736,1999-10-03,86.8
1737,1999-10-04,79.6
1738,1999-10-05,77.3
1739,1999-10-06,79.1
1740,1999-10-07,80.0
1741,1999-10-08,82.1
1742,1999-10-09,83.5
1743,1999-10-10,84.3
1744,1999-10-11,84.6
1745,1999-10-12,81.4
1746,1999-10-13,83.6
1747,1999-10-14,82.8
1748,1999-10-15,79.4
1749,1999-10-16,80.1
1750,1999-10-17,86.2
1751,1999-10-18,83.8
1752,1999-10-19,83.8
1753,1999-10-20,84.0
1754,1999-10-21,83.4
1755,1999-10-22,83.4
1756,1999-10-23,77.2
1757,1999-10-24,82.1
1758,1999-10-25,81.5
1759,1999-10-26,82.7
1760,1999-10-27,85.4
1761,1999-10-28,85.4
1762,1999-10-29,83.0
1763,1999-10-30,84.8
1764,1999-10-31,81.5
1765,1999-11-01,85.0
1766,1999-11-02,85.4
1767,1999-11-03,82.4
1768,1999-11-04,80.9
1769,1999-11-05,83.3
1770,1999-11-06,84.0
1771,1999-11-07,84.2
1772,1999-11-08,82.1
1773,1999-11-09,80.1
1774,1999-11-10,79.3
1775,1999-11-11,80.5
1776,1999-11-12,79.4
1777,1999-11-13,82.0
1778,1999-11-14,78.1
1779,1999-11-15,76.7
1780,1999-11-16,78.7
1781,1999-11-17,77.3
1782,1999-11-18,78.3
1783,1999-11-19,77.1
1784,1999-11-20,76.6
1785,1999-11-21,76.1
1786,1999-11-22,77.0
1787,1999-11-23,78.5
1788,1999-11-24,78.8
1789,1999-11-25,77.8
1790,1999-11-26,76.9
1791,1999-11-27,77.2
1792,1999-11-28,77.6
1793,1999-11-29,79.5
1794,1999-11-30,78.7
1795,1999-12-01,80.0
1796,1999-12-02,77.2
1797,1999-12-03,75.6
1798,1999-12-04,75.9
1799,1999-12-05,77.8
1800,1999-12-06,77.7
1801,1999-12-07,76.5
1802,1999-12-08,77.7
1803,1999-12-09,76.3
1804,1999-12-10,77.8
1805,1999-12-11,77.8
1806,1999-12-12,77.2
1807,1999-12-13,77.3
1808,1999-12-14,76.0
1809,1999-12-15,78.4
1810,1999-12-16,76.2
1811,1999-12-17,76.7
1812,1999-12-18,74.7
1813,1999-12-19,74.1
1814,1999-12-20,74.1
1815,1999-12-21,74.4
1816,1999-12-22,75.5
1817,1999-12-23,78.4
1818,1999-12-24,77.0
1819,1999-12-25,76.9
1820,1999-12-26,76.1
1821,1999-12-27,75.1
1822,1999-12-28,73.4
1823,1999-12-29,76.5
1824,1999-12-30,77.2
1825,1999-12-31,76.6
1826,2000-01-01,78.8
1827,2000-01-02,79.0
1828,2000-01-03,77.1
1829,2000-01-04,78.3
1830,2000-01-05,79.7
1831,2000-01-06,80.5
1832,2000-01-07,81.5
1833,2000-01-08,79.6
1834,2000-01-09,80.0
1835,2000-01-10,79.3
1836,2000-01-11,79.8
1837,2000-01-12,79.7
1838,2000-01-13,80.1
1839,2000-01-14,79.4
1840,2000-01-15,79.0
1841,2000-01-16,79.5
1842,2000-01-17,80.3
1843,2000-01-18,78.0
1844,2000-01-19,78.3
1845,2000-01-20,80.8
1846,2000-01-21,80.7
1847,2000-01-22,78.7
1848,2000-01-23,79.5
1849,2000-01-24,78.8
1850,2000-01-25,80.5
1851,2000-01-26,79.1
1852,2000-01-27,77.0
1853,2000-01-28,79.1
1854,2000-01-29,80.3
1855,2000-01-30,79.6
1856,2000-01-31,79.8
1857,2000-02-01,75.6
1858,2000-02-02,79.1
1859,2000-02-03,81.2
1860,2000-02-04,81.1
1861,2000-02-05,81.7
1862,2000-02-06,81.4
1863,2000-02-07,84.0
1864,2000-02-08,81.0
1865,2000-02-09,81.3
1866,2000-02-10,81.5
1867,2000-02-11,82.8
1868,2000-02-12,81.2
1869,2000-02-13,81.5
1870,2000-02-14,81.3
1871,2000-02-15,82.7
1872,2000-02-16,80.6
1873,2000-02-17,81.5
1874,2000-02-18,82.2
1875,2000-02-19,82.6
1876,2000-02-20,82.7
1877,2000-02-21,83.0
1878,2000-02-22,82.4
1879,2000-02-23,81.9
1880,2000-02-24,74.6
1881,2000-02-25,79.2
1882,2000-02-26,77.4
1883,2000-02-27,77.1
1884,2000-02-28,79.7
1885,2000-02-29,80.1
1886,2000-03-01,78.2
1887,2000-03-02,78.1
1888,2000-03-03,78.7
1889,2000-03-04,78.5
1890,2000-03-05,79.8
1891,2000-03-06,78.6
1892,2000-03-07,80.0
1893,2000-03-08,81.6
1894,2000-03-09,82.5
1895,2000-03-10,82.6
1896,2000-03-11,83.1
1897,2000-03-12,82.9
1898,2000-03-13,82.9
1899,2000-03-14,83.0
1900,2000-03-15,82.1
1901,2000-03-16,81.7
1902,2000-03-17,82.1
1903,2000-03-18,84.0
1904,2000-03-19,83.6
1905,2000-03-20,82.7
1906,2000-03-21,82.7
1907,2000-03-22,83.0
1908,2000-03-23,82.5
1909,2000-03-24,83.6
1910,2000-03-25,82.5
1911,2000-03-26,83.0
1912,2000-03-27,83.4
1913,2000-03-28,83.7
1914,2000-03-29,83.2
1915,2000-03-30,80.2
1916,2000-03-31,84.5
1917,2000-04-01,82.0
1918,2000-04-02,83.6
1919,2000-04-03,85.8
1920,2000-04-04,86.5
1921,2000-04-05,85.4
1922,2000-04-06,85.4
1923,2000-04-07,85.8
1924,2000-04-08,85.4
1925,2000-04-09,88.0
1926,2000-04-10,85.2
1927,2000-04-11,86.2
1928,2000-04-12,87.4
1929,2000-04-13,87.5
1930,2000-04-14,88.5
1931,2000-04-15,89.0
1932,2000-04-16,86.7
1933,2000-04-17,87.2
1934,2000-04-18,83.7
1935,2000-04-19,85.2
1936,2000-04-20,84.6
1937,2000-04-21,88.5
1938,2000-04-22,87.9
1939,2000-04-23,88.4
1940,2000-04-24,86.9
1941,2000-04-25,89.2
1942,2000-04-26,88.1
1943,2000-04-27,90.7
1944,2000-04-28,89.7
1945,2000-04-29,89.8
1946,2000-04-30,89.7
1947,2000-05-01,88.4
1948,2000-05-02,87.6
1949,2000-05-03,87.9
1950,2000-05-04,84.5
1951,2000-05-05,87.6
1952,2000-05-06,85.9
1953,2000-05-07,89.9
1954,2000-05-08,84.4
1955,2000-05-09,87.4
1956,2000-05-10,86.4
1957,2000-05-11,88.6
1958,2000-05-12,88.7
1959,2000-05-13,92.8
1960,2000-05-14,93.9
1961,2000-05-15,93.7
1962,2000-05-16,93.2
1963,2000-05-17,88.8
1964,2000-05-18,89.1
1965,2000-05-19,89.8
1966,2000-05-20,89.7
1967,2000-05-21,90.2
1968,2000-05-22,90.5
1969,2000-05-23,92.1
1970,2000-05-24,90.0
1971,2000-05-25,88.3
1972,2000-05-26,92.0
1973,2000-05-27,89.5
1974,2000-05-28,89.4
1975,2000-05-29,89.6
1976,2000-05-30,89.1
1977,2000-05-31,87.5
1978,2000-06-01,86.2
1979,2000-06-02,85.1
1980,2000-06-03,85.6
1981,2000-06-04,84.8
1982,2000-06-05,85.8
1983,2000-06-06,85.6
1984,2000-06-07,86.0
1985,2000-06-08,88.6
1986,2000-06-09,88.5
1987,2000-06-10,89.7
1988,2000-06-11,89.6
1989,2000-06-12,85.3
1990,2000-06-13,87.0
1991,2000-06-14,90.3
1992,2000-06-15,87.9
1993,2000-06-16,89.8
1994,2000-06-17,89.6
1995,2000-06-18,88.9
1996,2000-06-19,83.0
1997,2000-06-20,85.3
1998,2000-06-21,83.7
1999,2000-06-22,85.7
2000,2000-06-23,81.5
2001,2000-06-24,86.4
2002,2000-06-25,88.5
2003,2000-06-26,89.6
2004,2000-06-27,87.5
2005,2000-06-28,82.9
2006,2000-06-29,82.6
2007,2000-06-30,86.6
2008,2000-07-01,87.0
2009,2000-07-02,85.0
2010,2000-07-03,79.9
2011,2000-07-04,79.0
2012,2000-07-05,84.3
2013,2000-07-06,84.3
2014,2000-07-07,84.3
2015,2000-07-08,86.4
2016,2000-07-09,87.1
2017,2000-07-10,90.0
2018,2000-07-11,83.1
2019,2000-07-12,88.6
2020,2000-07-13,86.0
2021,2000-07-14,86.2
2022,2000-07-15,87.3
2023,2000-07-16,87.5
2024,2000-07-17,86.6
2025,2000-07-18,87.6
2026,2000-07-19,88.9
2027,2000-07-20,85.5
2028,2000-07-21,84.0
2029,2000-07-22,82.4
2030,2000-07-23,84.9
2031,2000-07-24,83.5
2032,2000-07-25,80.6
2033,2000-07-26,87.1
2034,2000-07-27,87.6
2035,2000-07-28,86.3
2036,2000-07-29,83.8
2037,2000-07-30,82.7
2038,2000-07-31,84.5
2039,2000-08-01,85.2
2040,2000-08-02,83.4
2041,2000-08-03,85.8
2042,2000-08-04,86.3
2043,2000-08-05,84.5
2044,2000-08-06,83.8
2045,2000-08-07,81.8
2046,2000-08-08,83.4
2047,2000-08-09,81.5
2048,2000-08-10,82.4
2049,2000-08-11,84.0
2050,2000-08-12,85.6
2051,2000-08-13,84.8
2052,2000-08-14,81.9
2053,2000-08-15,81.8
2054,2000-08-16,83.4
2055,2000-08-17,84.7
2056,2000-08-18,81.2
2057,2000-08-19,83.4
2058,2000-08-20,83.2
2059,2000-08-21,81.3
2060,2000-08-22,78.7
2061,2000-08-23,82.9
2062,2000-08-24,84.9
2063,2000-08-25,85.7
2064,2000-08-26,84.8
2065,2000-08-27,89.1
2066,2000-08-28,86.7
2067,2000-08-29,84.5
2068,2000-08-30,83.8
